date,url,user,content,label
2021-04-28 15:20:45+00:00,https://twitter.com/PolitikBRIN/status/1387426565747744768,PolitikBRIN,"Menanggapi proses vaksinasi Covid-19 yang tengah berlangsung secara global saat ini, @politiklipi menyelenggarakan webinar yang bertajuk ""Vaksin, Vaksinasi dan Pengendalian Pandemi secara Global"" pada Selasa (27/4) lalu. https://t.co/ckmgnPeuU8",
2021-08-15 14:25:25+00:00,https://twitter.com/StopZholim/status/1426912918612836356,StopZholim,"@GO_MADD Kasar amat.
Coba baca lagi ... pernyataan sy adalah tentang: kalau vaksin yg dipakai jenis yg kurang efektif, tetap banyak yg korban akibat covid. 
Lalu anda nggak ngerti: nanya berapa yg wafat akibat vaksin vs tidak.
Ya dibandingkan antar vaksin lah. Terpaksa antar negara.",
2021-07-04 05:35:59+00:00,https://twitter.com/januar_setyow/status/1411559394337116163,januar_setyow,"Pada kategori VoC, varian ini terbukti lebih menular atau menyebabkan penyakit yang lebih parah. Varian ini juga dapat menggerus efektivitas terapi dan vaksin. Orang yang sebelumnya memiliki Covid-19 dapat terinfeksi kembali oleh varian baru.
#fightagainstcovid19 
#wemustwin",
2021-08-09 18:16:13+00:00,https://twitter.com/kokumienakk/status/1424796677303541762,kokumienakk,"blm, soalnya kmrn wkt mau vaksin h-1 i got covid :))) so skrg aku masih di fase 3 bln dulu baru bisa vaksin https://t.co/EwtokbYdYO",
2021-09-20 16:36:08+00:00,https://twitter.com/Fall0fTheCabal/status/1439991778107527170,Fall0fTheCabal,"KES 243 MOHD ROSDI BIN MAT SAAD

TERIMA VAKSIN DOS 1

13 HARI KEMUDIAN,
DEMAM 3 HARI DI RUMAH
TIDAK SEDAR DI RUMAH
AMBULAN BAWA KE HOSPITAL SUNGAI PETANI.
MASUK ICU 3 HARI
PINDAH KE WAD KENANGA, WAD COVID 3 HARI

15092021 MENINGGAL DUNIA KERANA COVID 

TEMPAT RAWATAN/ DISAHKAN",
2021-07-25 04:21:18+00:00,https://twitter.com/youaremy365/status/1419150745073426435,youaremy365,every 32 person will got 1 kne covid... n aku blum dpt vaksin lagi. Gomen bodo,
2021-09-02 00:09:01+00:00,https://twitter.com/awkward_wk/status/1433220380479590403,awkward_wk,"Pengembangan Vaksin Covid-19. Menteri Kesehatan dan Menteri BUMN akan bertindak masing-masing sebagai Wakil Ketua I dan II dengan anggotanya ialah Menteri Luar Negeri, Menteri Perindustrian, Menteri Perdagangan, Menteri Pendidikan dan Kebudayaan, dan Kepala Badan Pengawas Obat",
2021-01-10 10:17:07+00:00,https://twitter.com/GooSworld/status/1348212266538127361,GooSworld,"@cantbefixeddd Iya pas tau dia kena panleu, kamar, litter box, kasur, dan semua barang aku semprot pake alkohol (soalnya waktu itu blm ada corona ya jadi ga ada disinfektan kayaknya kak wkwk). Terus satu minggu kemudian baru mereka aku vaksin biar ngga tertular virusnya.",
2021-02-26 10:17:29+00:00,https://twitter.com/kotajakpus/status/1365244586172448768,kotajakpus,"Proses Vaksinasi Covid-19 dimulai dari Registrasi, Skrinning, Penyuntikkan Vaksin, dan Observasi. https://t.co/A89OXij8gg",
2021-07-09 04:51:39+00:00,https://twitter.com/makLambeTurah/status/1413360175260471298,makLambeTurah,"Ini Dugaan Penyebab Kebakaran Gudang Penyimpanan Peralatan Medis hingga Vaksin Covid-19 Milik Dinkes Jakarta
https://t.co/7YFmxWHW4s https://t.co/i94MWWXEvj",
2021-08-07 21:57:28+00:00,https://twitter.com/melinalina4/status/1424127577661132800,melinalina4,"@andikceritanya Aaaa... Ada banyak teman yang nggak percaya vaksin juga. Tapi kemarin ada kejadian, ada teman nggak percaya vaksin lalu kena covid dan lumayan lama. Balik kerja, jadi pengen divaksin tuh hehehe...",
2021-06-23 15:14:22+00:00,https://twitter.com/CokiePramuka/status/1407718683216990209,CokiePramuka,"Vaksin covid nyaris tak berguna dgn obat cacingan 

Bisa tekor mandar sama obat murah",
2021-10-26 02:49:38+00:00,https://twitter.com/0823Kodim/status/1452829748233576448,0823Kodim,"SITUBONDO • Gencarkan Percepatan Vaksinasi Covid-19 dosis 1 dan 2. Dengan jenis Vaksin Sinovac dan Astrazeneca Kodim 0823/Situbondo. Kegiatan ini dilaksanakan di Poliklinik Kesehatan 05.09.19 Situbondo (26/10/2021). 

#TNIADMengabdiDanMembangunBersamaRakyat #tniad https://t.co/bqa5DvyFRc",
2021-09-24 04:29:58+00:00,https://twitter.com/Polsek_Ngr_Rai/status/1441258586420563972,Polsek_Ngr_Rai,"Berbakti untuk negeri, menuju Indonesia Herd Immunity bebas dari covid-19. 
.
Pelaksanaan Vaksin Alumni Akabri'96 Bharatasena. https://t.co/Y6MLrP4IfK",
2021-04-04 16:24:24+00:00,https://twitter.com/FanduHolic/status/1378745278539309058,FanduHolic,"Kenapa acara pernikahan dibubarkan :
1. angka positif covid-19 sedang tinggi.
2. Belum adanya alat pendeteksi covid-19 Dan
3. Belum ada vaksin.
Nah acara atta, 3 variabel di atas sudah terpenuhi syaratnya. Jadi kalo orang protes kelihatan tolil nya.",
2021-01-08 14:45:52+00:00,https://twitter.com/wayanlovely/status/1347555125204635649,wayanlovely,Pengadaan vaksin Corona saja kok ya mesti diawasi KPK. Kentara sekali bangsa yang ngakunya sudah 75 tahun merdeka itu enggak bisa ditinggal meleng dikit. Apa-apa mesti diawasi dengan ketat. Krisis integritas stadium 4. Memalukan. https://t.co/LCfO1vHNZ8,
2021-11-15 03:06:08+00:00,https://twitter.com/Regina44128952/status/1460081656556298240,Regina44128952,"Vaksin covid-19 taman untuk remaja

Maju Bersama Jokowi https://t.co/EllvJO0OzZ",
2021-04-23 01:16:38+00:00,https://twitter.com/daoesfir/status/1385402199472173061,daoesfir,"@ohngehalu @FayyadhAma @azzkiya123 @imaqueennz @geloraco Banyakin baca tolol, msh blm terbukti vaksin cina itu ampuh melawan covid-19, banyak yg sdh 2x vaksin msh bs kena, bahkan ada yg meninggal",
2021-05-23 06:10:50+00:00,https://twitter.com/seiyfisl/status/1396347871931240450,seiyfisl,"Hopefully semuanya ok dan 2nd dose pun okay.bapak aku lepas cucuk tadi beria call nak bagi amanat 'last'.tapi elok jer sampai sekarang.haha.
boleh kempen
""Aku cucuk vaksin,elok jerrrrr tak mati"" dari
""Aku tak cucuk vaksin,elok jer tak kena covid."" 😂",
2021-08-04 09:17:21+00:00,https://twitter.com/AhmadNorMaulana/status/1422849123934371843,AhmadNorMaulana,"Tak Miliki NIK, Pemerintah Fasilitasi Warga Bisa Vaksin Covid-19 dan Buat Sekaligus https://t.co/JBkuSm4wG0 https://t.co/jYgHfZpTsP",
2021-02-15 08:22:02+00:00,https://twitter.com/totosudarmongi/status/1361229268039073794,totosudarmongi,"Terima Vaksinasi ke 2, Wawali Palopo : Jangan Ikuti Informasi Hoaks Terkait Vaksin Covid-19 https://t.co/NMrrXW9dlI",
2021-07-31 15:11:44+00:00,https://twitter.com/Tegar_Alam/status/1421488759732793352,Tegar_Alam,"Udah bukan waktunya membicarakan covid konspirasi bukan, vaksin ada chip nya enggak, gunakan akal sehat saja, apakah sudah benar cara-cara dalam menangani tragedi kemanusiaan ini?",
2021-03-05 11:35:00+00:00,https://twitter.com/matamilenialID/status/1367800810306822144,matamilenialID,"Polri Pantau Peredaran Vaksin Covid-19 Palsu di Indonesia
Baca Selengkapnya Disini!
https://t.co/l83Dp7EWdO

#mataindonesia
#vaksin 
#polri 
#penipuan
#news",
2021-07-28 05:34:28+00:00,https://twitter.com/yesmar_banu/status/1420256318414233600,yesmar_banu,"@hmpetrus Dikasih pilihan saja opung, satu2nya cara menghindari vaksin yaitu kena covid dulu. Jadi kalau sampai waktu ditentukan belum kena covid artinya hrs divaksin. Kalau tetep ga mau, ya udah silakan resign.",
2021-01-24 02:29:30+00:00,https://twitter.com/NarasiNewsroom/status/1353168016868057088,NarasiNewsroom,"PT Bio Farma menyiapkan 4 juta dosis vaksin COVID-19 yang siap disuntikkan pada Februari nanti. Direktur Utama Bio Farma, Honesti Basyir mengatakan pasokan bahan baku vaksin yang dimiliki bertambah seiring sampainya 15 juta dosis bulk vaksin COVID-19 dari Sinovac belum lama ini. https://t.co/IRLNXDkCsi",
2021-07-05 15:25:34+00:00,https://twitter.com/akhbarwilayahku/status/1412070152653336579,akhbarwilayahku,#BERITA #Covid19 Masyarakat Orang Asli manfaatkan PPV bergerak untuk dapatkan vaksin COVID-19 https://t.co/CabUV7M5rd https://t.co/9vTeBOkAdb,
2021-09-02 01:23:28+00:00,https://twitter.com/haloiniazzah/status/1433239116372606978,haloiniazzah,"Pengembangan vaksin Covid-19 Merah Putih terkendala proses uji klinis tahap tiga. Kesulitannya adalah mencari relawan. Sebab, vaksinasi Covid-19 di Indonesia sudah berjalan yang artinya hingga akhir tahun nanti diperkirakan sudah banyak masyarakat yang menerima vaksin Covid-19.",
2021-09-02 01:38:29+00:00,https://twitter.com/mspthe2/status/1433242895516119040,mspthe2,Shngga negara hrs menggelontorkan setidaknya lbh dari Rp. 11 triliun untk impor vaksin dri berbagai perusahaan farmasi di berbagai negara yg tlh berhasil meneliti dan memproduksi vaksin yang teruji klinis dpt memerangi virus Covid-19. Nmun peneliti Indonesia tdk hnya tinggal diam,
2021-05-05 13:35:08+00:00,https://twitter.com/HaziqHishamudin/status/1389936705218641923,HaziqHishamudin,"Sekarang ni tak perlu dah PKP. Patutnya fokus percepatkan vaksinasi. Orang yang dah vaksin tu pula, seeloknya KKM dipakaikan gelang supaya tak merayau dan tak sengaja kena Covid (vaksin perlukan masa 2 minggu untuk bertindak balas dan mewujudkan imunisasi).",
2021-01-25 10:20:27+00:00,https://twitter.com/dashdelune/status/1353648923403898881,dashdelune,Lebih cepet lunas kpr rumah daripada dapet giliran vaksin covid keknya https://t.co/YwH1E3SKDM,
2021-01-09 07:00:56+00:00,https://twitter.com/BHABINKAMTIBM19/status/1347800507771863042,BHABINKAMTIBM19,"@HumasPolres_Bjn 4
#JagaSinergitasKawalNKRI

Gubernur Jatim yang diwakili Oleh Sekretaris Daerah (Sekda), Pangdam V Brawijaya serta Kapolda Jawa Timur Irjen Pol Dr. Nico Afinta, S.I.K., S.H., M.H memantau secara langsung Vaksin Covid-19 yang sudah tiba di Dinas Kesehatan Provinsi Jawa Timur.",
2021-01-13 05:18:33+00:00,https://twitter.com/willyfebian/status/1349224290978131970,willyfebian,@wigunabrahma @detikcom Anda bisa keluarin vaksin anti hiv nya atau udah ada obat nya???pikir dulu bos kalo bicara jangan samain hiv sama corona.,
2021-05-17 07:00:01+00:00,https://twitter.com/abcaustralia_id/status/1394185921906364416,abcaustralia_id,"Salah satu kritik terhadap penanganan COVID di Victoria tahun lalu adalah kesenjangan informasi yang didapat warga yang bukan berbahasa Inggris. Kini Melbourne mengerahkan sejumlah perempuan multibudaya untuk menyebarkan informasi tentang vaksin.
https://t.co/UMOZj4v2Zi",
2021-10-29 23:29:22+00:00,https://twitter.com/Farder11/status/1454228898728669187,Farder11,"93 Hari Pelaksanaan, Sebanyak 82.230 Orang Telah Disuntik Vaksin Covid-19 - Click to see also ☛  https://t.co/4u05Y2QQak",
2021-09-18 14:53:33+00:00,https://twitter.com/agendadaily/status/1439241185948618753,agendadaily,Analisis keberkesanan vaksin Covid-19 dijalankan kerajaan https://t.co/HuUSyfwEIq,
2021-08-21 05:42:12+00:00,https://twitter.com/mowdrake/status/1428955575128236040,mowdrake,Jangan sampai kelewatan..stream on Zoom and Youtube 👍 Vaksin Basmi Covid #PPKMSuksesTekanKovid #LIVE #OPPOReno6Series5G #SecretNumberdiShopee https://t.co/ReqmqO1kZI,
2021-09-16 05:07:25+00:00,https://twitter.com/itsbangbob/status/1438368905248919555,itsbangbob,"@EimanHakimy_ Teknologi bluetooth,3G,4G atau wireless connectivity ni bukan baru. Kalau boleh dikawal, lama dah aih. Vaksin COVID ni boleh cepat pun sebab dah ada data dari flu² yg sebelum ni macam SARS semua tu. Tp apapun kita sebagai muslim memang minta dijauhkan daripada fitnah dajjal.",
2021-01-26 11:36:06+00:00,https://twitter.com/MedialokalCo/status/1354030349810946054,MedialokalCo,Koramil 03/Tempuling Kodim 0314/Inhil Kawal Penjumputan Vaksin Covid-19 ke Inhil https://t.co/BZ6gaWIOBE https://t.co/CLnayVeFWj,
2021-08-09 18:30:26+00:00,https://twitter.com/zack__zaidi/status/1424800254147252227,zack__zaidi,"Kita bukan bergantung pada vaksin, kita bergantung pada ALLAH, vaksin ni kita iktiar dan cegah utk di jangkiti yg teruk, Alhamdulillah arwah abah dah lengkap 2vaskin tpi di sbbkn abah ada kanser lukemia jadi covid ni attack lgi kuat smpaikkn darah putih jadi 300 😭",
2021-09-22 15:49:55+00:00,https://twitter.com/ElpenTahir/status/1440704921997697025,ElpenTahir,"Muncul varian Mu, ini cara mencegah virus corona yang wajib Anda lakukan. Vaksin Selamatkan Bangsa
https://t.co/7rbFYFDE41.",
2021-09-22 15:43:11+00:00,https://twitter.com/PanggaMan/status/1440703227381497863,PanggaMan,"Panglima TNI : Pengetatan PPKM Level 4 Berhasil Turunkan Kasus Covid-19 Di Jambi, Vaksin Selamatkan Bangsa
https://t.co/IKXHQGt2uV.",
2021-07-18 03:08:54+00:00,https://twitter.com/r_setorespati/status/1416595809857007625,r_setorespati,"@mat_ballack @ndorokakung Khan gak semua rakyat Indonesia mesti haji. Lain kalo corona, ada yg gak mau di vaksin bisa orang2 yg mau pergi haji yg mati.",
2021-07-06 05:46:40+00:00,https://twitter.com/asyikfmrtm/status/1412286858793455617,asyikfmrtm,"LAPORAN HARIAN

Pemberian Dos Vaksin, 4 Julai 2021 &amp; Status COVID-19, 5 Julai 2021

#MKN50 https://t.co/hJhrafF0Ei https://t.co/V7ifUVNP71",
2021-01-13 11:20:31+00:00,https://twitter.com/berita_diy/status/1349315385053507587,berita_diy,"Raffi Ahmad mendapatkan vaksinasi vaksin covid-19 duluan bersama Presiden Jokowi, Politisi PSI Tsamara Amany mengatakan jika ada sebagian kelas terdidik marah.
#RaffiAhmad #JokowiDiVaksin
#Jokowi #Vaksin

https://t.co/Zy1DHU0SPz",
2021-01-15 12:47:59+00:00,https://twitter.com/KoranSinggalang/status/1350062174144585731,KoranSinggalang,"Hoax, Tolak Vaksin Covid-19, Nomor Rekening dan Ponsel akan Diblokir Pemerintah - https://t.co/SM6QHsx6zo https://t.co/VzGmwItPgA",
2021-01-16 09:40:18+00:00,https://twitter.com/yozhuaLeo/status/1350377329621549059,yozhuaLeo,Ancol.... ancol tempat yang oke buat dapetin inokulasi vaksin covid. cuma ide.,
2021-09-03 08:54:28+00:00,https://twitter.com/LiukangPolres/status/1433715002708533249,LiukangPolres,"Patriatama Akpol 95 ""Berbakti di Masa Pandemi"" gelar vaksinasi covid 19 

Patriatama Akpol 95 Polda Sulsel menggelar Vaksin Covid 19  secara gratis kepada masyarakat.

#BaktiSosialAkpol95
Patriatama Peduli Pandemi https://t.co/2QkTBAhUlN",
2021-07-12 12:54:03+00:00,https://twitter.com/sebutnamasayaa/status/1414568737395539972,sebutnamasayaa,"@awchaul Bahas bagusan vaksin mana, konspirasi vaksin, memberantas orang-orang yg bilang corona hoax ya kan gam @teukuagam_a",
2021-02-20 11:13:37+00:00,https://twitter.com/HmsPoldaPapua/status/1363084388657860610,HmsPoldaPapua,"Polri melakukan evakuasi 5 petugas puskesmas di Kecamatan Mampang dan evakuasi logistik vaksin sinovac covid 19 dan vaksin imunisasi dasar. #TNIPolriSiagaBanjir
Bersama Tangani Bencana https://t.co/K1LBebVjiD",
2021-07-10 23:54:29+00:00,https://twitter.com/kursipijat/status/1414010165821542405,kursipijat,untuk apa vaksin covid 19,
2021-03-04 17:44:56+00:00,https://twitter.com/Dombel2407/status/1367531520311750658,Dombel2407,"Pemerintah terus meneliti varian baru virus corona. Diantara temuannya, meski varian B.1.1.7 yg ditemukan di Indonesia cepat menular, vaksin yg saat ini dipakai masih efektif untuk varian baru virus corona tsb. 

#WaspadaiMutasiVirus

https://t.co/v6ZUOTI78Q",
2021-07-30 08:49:33+00:00,https://twitter.com/doffedeje13/status/1421030189098672131,doffedeje13,"@desymartad Itu kapan selesainya ya covid... 
Saya uda vaksin 2 kali masih aja reaktif... Fuq laaah",
2021-05-29 08:38:05+00:00,https://twitter.com/AlbertSolo2/status/1398559255179915266,AlbertSolo2,"Update Corona 29 Mei 2021: Stok Langka, 20 Warga India Diberi Dua Merek Vaksin BerbedaKlik untuk baca: https://t.co/QtK7OIDhzW",
2021-01-13 07:41:54+00:00,https://twitter.com/k_uma_n/status/1349260369680744453,k_uma_n,"@Polsek_Tanggung Presiden RI Jadi Orang Pertama Yang Disuntuk Vaksin Covid-19

Wajib Bebas Covid, Ayo #DukungSehatkanBangsa 

Presiden semoga sehat 31",
2021-09-17 07:09:07+00:00,https://twitter.com/Official_MNCTV/status/1438761922317357056,Official_MNCTV,"Ayo Vaksinasi💉
Sentra Vaksinasi MNC Peduli kembali hadir untuk warga Jakarta!

Yuk daftarkan dirimu dan orang terdekatmu untuk vaksin agar terlindungi dari Covid-19.

🗓 20 - 23 September 2021
⏰ 08.00 - 15.00 WIB
📍MNC Center https://t.co/YOgcQCgaNS",
2021-10-04 00:53:00+00:00,https://twitter.com/MWinatia/status/1444827860531757057,MWinatia,"PENTINGNYA VAKSINASI DI MASA PANDEMI COVID-19.  Vaksin Sukseskan PON
https://t.co/ol9Nlu7yjm",
2021-07-11 00:34:44+00:00,https://twitter.com/roikhanafarista/status/1414020296311410688,roikhanafarista,@cakasana Blm ke vaksin udh covid duluan nih,
2021-07-17 02:48:07+00:00,https://twitter.com/riki_syah2012/status/1416228190444425222,riki_syah2012,@fadjroeL Hey fadjoel... Lihat tuh temanmu... Suruh ppkm tp tapi rakyat kelaparan... Ditengah rakyat sedang berjuang untuk makan berkeringat menentang covid.... Berbondong bondong antri vaksin. Si mahmudin asyik nonton sinetron makan gaji buta,
2021-04-15 01:43:59+00:00,https://twitter.com/advencious/status/1382509980314599425,advencious,"Itu sebabnya proses vaksinasi tetap dilanjutkan selama bulan Ramadan ini.

Vaksin merupakan salah satu ikhtiar melawan penyakit berbahaya. Presiden Jokowi mengikhtiarkan agar semua terlindung dari wabah Covid-19 https://t.co/1y61tR8FLT",
2021-10-10 12:13:13+00:00,https://twitter.com/contactap2/status/1447173371964186626,contactap2,@GUNTURraharjo Halo kak @GUNTURraharjo Dapat kami informasikan berdasarkan SE Satgas Covid-19 No 17 Tahun 2021 dan SE Kemhub Nomor 62 Tahun 2021 untuk rute CGK-YIA dapat melampirkan hasil negatif antigen yang berlaku 1x24 jam dan menunjukkan sertifikat/kartu vaksin dosis kedua. Tks. - Lucas,
2021-09-02 02:34:26+00:00,https://twitter.com/FFANYA26/status/1433256977530904584,FFANYA26,Sehingga vaksin merah putih akan memiliki peluang untuk mengatasi permasalahan pandemi ini dan menjadi harapan masyarakat untuk mengatasi kecemasan dan menyudahi atau setidaknya mengurangi penyebaran Covid-19.,
2021-02-16 08:26:33+00:00,https://twitter.com/UKinIndonesia/status/1361592791583891461,UKinIndonesia,.@WHO telah menyetujui vaksin Oxford University / AstraZeneca untuk didistribusikan ke seluruh dunia melalui COVAX. Inggris bangga menjadi bagian dari upaya global melawan virus corona. Pengumuman ini merupakan langkah menjanjikan menuju akses vaksin yang adil. https://t.co/4b00nTA87Z,
2021-03-20 00:14:29+00:00,https://twitter.com/Gaspol23673732/status/1373065370597134337,Gaspol23673732,"Kita cukup mengikuti fatwa MUI yg menyatakan vaksinasi Covid-19 tidak membatalkan puasa krn vaksin disuntikkan, bukan diteteskan ke mulut. Waspada hoax yg mengatakan sebaliknya!
#VaksinBulanPuasa 

https://t.co/0i2oSOeZ2D",
2021-11-09 11:25:47+00:00,https://twitter.com/MattulaAda/status/1458033071630917637,MattulaAda,"#OligarkiBisnisVaksin
#OligarkiBisnisVaksin
WHO: Virus Corona Harus Dilawan Tanpa Vaksin https://t.co/cleQK7s39u lewat @rri.co.id",
2021-09-02 04:19:31+00:00,https://twitter.com/polsek_tapan/status/1433283423716528130,polsek_tapan,"Protokol kesehatan wajib dipatuhi untuk mencegah penyebaran virus Corona. Selain itu, untuk meningkatkan imunitas dan menciptakan kekebalan kelompok kita harus divaksin Covid-19 loh Sobat Polri. Tenang saja, vaksin gratis, aman dan halal.

#DukungKekebalanImunitas https://t.co/3r4yb3exGY",
2021-06-24 02:31:54+00:00,https://twitter.com/zulfaarzka/status/1407889187005554688,zulfaarzka,"gedeg bgt gedeg sama org yg antivaksin! vaksin apa aja, bukan covid doang. itu orang otaknya emang gak ada, apa kopong. emosi bgt",
2021-03-09 07:30:58+00:00,https://twitter.com/cakramedika_lab/status/1369188948937826304,cakramedika_lab,"Menanggapi banyaknya pertanyaan dan permintaan vaksin Covid-19 di Cakra Medika.
#vaksincovid19 https://t.co/8YerJ0r0BI",
2021-11-01 14:34:04+00:00,https://twitter.com/AlterBaymax/status/1455181349828980738,AlterBaymax,"SAH!! Badan POM menyetujui penggunaan Vaksin COVID-19 Sinovac untuk anak usia 6-11 tahun. Vaksin yang dimaksud yaitu Vaksin Coronavac yang diproduksi oleh Sinovac Life Science Co., Ltd China, dan juga Vaksin Covid-19 yang diproduksi oleh PT Bio Farma. https://t.co/7kXLWkJoTD",
2021-04-26 00:21:13+00:00,https://twitter.com/antaralampung/status/1386475418681634817,antaralampung,"Kanada nyatakan vaksin COVID Astrazeneca produksi Baltimore aman

https://t.co/bKcvsrJ2tn",
2021-12-28 23:28:23+00:00,https://twitter.com/kumaedi07/status/1475971925625094147,kumaedi07,"@mporatne Alhamdulillah, meski begitu kita harus vaksin untuk meningkatkan imun biar kuat apabila terpapar covid-19",
2021-12-18 02:58:02+00:00,https://twitter.com/AjieQomarudin/status/1472038416267182083,AjieQomarudin,"Alhamdulilah selsai vaksin ke dua 
Liat dlu deh ya kek mana  reaksinya apa kayak pas kena covid dlu, atau kayak vaksin pertama yang lemes kayak ultramen kalo dah bunyi ninu ninu apa malah biasa aja @atcharnanash @didihadid_ https://t.co/2U78JF1vGY",
2021-07-14 02:00:00+00:00,https://twitter.com/indahkaramoyi/status/1415128917569060864,indahkaramoyi,"Ucapan terimakasih kepada tim yang menyambangi rumahnya itu. Bagi dia, bantuan itu sangat meringankan beban pada masa pandemi covid-19. 👍👍  Jokowi Gaspol Vaksin Gratis
#GerakanBerbagiUntukWarga
 https://t.co/IL0atAmFc3",
2021-11-22 06:43:26+00:00,https://twitter.com/MetroTimes_News/status/1462673056409788419,MetroTimes_News,TNI AL Kebut Vaksin dengan Maksimalkan Posko Covid-19 Rumkital dr.FX Soehardjo Ambon https://t.co/Z4QnOI0vIn,
2021-06-09 11:00:08+00:00,https://twitter.com/hmetromy/status/1402581273432842244,hmetromy,"#KualaLumpur ""Kita perlu memberikan vaksin kepada semua yang berada di Malaysia,"" kata Menteri Penyelaras Program Imunisasi Covid-19 Kebangsaan (PICK) Khairy Jamaluddin berhubung pemberian vaksin kepada pendatang asing tanpa izin (Pati).

https://t.co/BYOB4hltTo",
2021-08-16 05:04:17+00:00,https://twitter.com/lantasbenteng/status/1427134095017054208,lantasbenteng,"Pendistribusian Oksigen dan Vaksin covid-19. 
Giat pengawalan Tabung Oksigen  dan Vaksin Satgas 5 Covid-19 Polres Bengkulu Tengah.16 Agustus 2021 https://t.co/PnnXaa6VwP",
2021-07-03 00:14:30+00:00,https://twitter.com/Hussamuddin/status/1411116100272545796,Hussamuddin,Apa yg negara ini perlukan sekarang adalah moratorium politik &amp; vaksin anti kerakusan cita-cita politik. Over politiking sebenarnya punca utama kegagalan kita menangani kemelut pademik covid ini.Pertimbangan/agenda politik mempengaruhi tindakan/keputusan/kenyataan kedua-dua belah,
2021-01-13 07:31:59+00:00,https://twitter.com/Humas_SEK_TWGH/status/1349257874673790982,Humas_SEK_TWGH,"@grobogan_polres teladan
Presiden RI Jadi Orang Pertama Yang Disuntuk Vaksin Covid-19

Wajib Bebas Covid, Ayo #DukungSehatkanBangsa
1n",
2021-12-19 03:00:48+00:00,https://twitter.com/OmnibusPrime2/status/1472401499661553664,OmnibusPrime2,"Vaksin COVID-19 untuk Anak Usia 6-11 Tahun Pakai Sinovac, Ini Alasannya.

Vaksin Lindungi Anak
https://t.co/szmzPES5u4.",
2021-01-30 08:32:19+00:00,https://twitter.com/Agustina_DJ7/status/1355433648338554880,Agustina_DJ7,Vaksin Covid-19 Telah Teruji dan Minim Efek Samping https://t.co/wcpQEfuTV9,
2021-04-21 12:44:27+00:00,https://twitter.com/JimatAmat/status/1384850518451925000,JimatAmat,"@meiflorenc itu efek samping dari vaksin kak tapi aman kok jadi jangan takut vaksin, vaksin banyak manfaatnya yaitu membentuk antibodi supaya kebal dari virus covid dan jangan lupa tetap mematuhi prokes.",
2021-01-05 03:42:09+00:00,https://twitter.com/kaliya12341/status/1346300929633443840,kaliya12341,"@1trenggalek Semangat Polri dalam mengawal Vaksin Covid-19 di 32 Provinsi
#PolriKawalDistribusiVaksin  k,l6tr",
2021-05-17 10:00:32+00:00,https://twitter.com/Mycity_co_id/status/1394231351059099648,Mycity_co_id,"Lonjakan infeksi virus Covid-19 membuat Taiwan kehabisan stok vaksin. Persediaan 300.000 dosis vaksin yang mereka miliki mulai habis dengan hanya sekitar 1% dari 23 juta orang yang telah divaksinasi.

 #KekuranganstokVaksin #Taiwan #VaksinAstraZeneca

https://t.co/obiQ40aEFG https://t.co/Yjozinsn3S",
2021-07-31 14:47:34+00:00,https://twitter.com/YanaMeera/status/1421482674992996359,YanaMeera,"@jimiecheng Sana ramai golongan :

""aku bukan anti vaksin tp apa salahnya makan ivermectin. Ikhtiar""
""Bodo budak2 ni ramai2 p #lawan. Dgn covid belambak. Mat, satgi ptg ang mai noh rumah aku mkn durian.""
""Kerajaan dah usaha yg terbaik. Kerajaan tak gagal. Cuma belum berjaya.""
.
Contoh ja.",
2021-05-18 03:33:49+00:00,https://twitter.com/Santiira2/status/1394496420191768578,Santiira2,Bertambahnya dosis vaksin covid 19 merupakan hal baik dalam pencegahan penularan covid 19 https://t.co/Tc7CDyQris,
2021-05-23 23:01:33+00:00,https://twitter.com/m_dateline/status/1396602229264502787,m_dateline,"AMANAH Kelantan hari ini mendesak Kerajaan Pas Kelantan agar memanfaatkan wang one off yang diterima sebanyak RM400 juta dahulu untuk diguna bagi tujuan pembelian vaksin Covid 19. Menurut Timbalan Pengerusi AMANAH Kelantan, Ustaz Che… https://t.co/bJyLJQzPEC #malaysiadateline",
2021-07-17 08:24:17+00:00,https://twitter.com/KutawaringinNu/status/1416312788973096960,KutawaringinNu,"@LuqmanBeeNKRI @cakimiNOW Cara Covid 19 berakhir 
1.Disiplin &amp; Taat Aturan Prokes 
2.Vaksin seluruh warga 
3.ikhtiar terus pemerintah didukung sluruh stake holder masyarakat (saatnya bersatu) selain tentunya berdo'a kapad Tuhan YME agar Pandemi ini berakhir.",
2021-09-14 15:21:02+00:00,https://twitter.com/Amaludd27050845/status/1437798553917657090,Amaludd27050845,"Komitmen pemerintah mempercepat vaksinasi covid 19 guna wujudkan kekebalan kolektif

Vaksin Tangkal Pandemi https://t.co/74dRAiJK6b",
2021-10-22 02:03:47+00:00,https://twitter.com/holilida2325/status/1451368654545637377,holilida2325,"Kemenkes Pastikan Vaksin Covid-19 di Indonesia Sudah Diuji. Ayo Vaksin!! 
Apresiasi Keberhasilan Jokowi
https://t.co/ERrdm3Wwke",
2021-08-12 11:04:56+00:00,https://twitter.com/ashylalova17/status/1425775301653458948,ashylalova17,"@zlkhahazr Ohhhh.. maaf ye byk tnye.. sbb saya baru lps covid jgk dh nk sebulan, tp tak amik vaksin lg.. rasa mcm tkut pulak sbb saya ada simptom lagi skit2. Skrg mcm mana? Rasa okay dah?",
